SMILES,NAME,Name,LogFile
OC(CC(O)=O)SCCC(F)(F)C(F)(F)F,DTXSID301036083,,
OCC(SCCC(O)=O)C(O)C(F)(F)C(F)(F)F,DTXSID301036219,,
OCC(SCCC(O)=O)C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID301036221,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)F,DTXSID301036457,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID301036469,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID301036471,,
OC(CSC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID301036540,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,DTXSID301036883,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID301045424,,
FC(F)(F)C(F)(C(F)(F)F)C(F)(OS(F)(=O)=O)C(F)(OS(F)(=O)=O)C(F)(F)OS(F)(=O)=O,DTXSID301106915,,
FC(F)(F)C(F)(F)C(F)(F)S,DTXSID301273605,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID301336635,,
OC(=O)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID301348187,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S,DTXSID301348432,,
CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID301349616,,
OC\C=C(\S)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID301352235,,
OS(=O)(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,DTXSID301355039,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)F,DTXSID301357485,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)SSC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30239942,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID30340244,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID3040148,,
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,DTXSID3044596,,
FC(F)(C(F)(F)S(F)(=O)=O)C(F)(F)S(F)(=O)=O,DTXSID30456354,,
FC(F)(F)C(F)(F)C(F)(F)OS(F)(=O)=O,DTXSID30503574,,
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(F)=O,DTXSID30505795,,
FC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)S(F)(=O)=O,DTXSID30511174,,
OC(=O)CSC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30512404,,
FC(=O)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID30543096,,
OCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30551318,,
FC(F)=C(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID30567419,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID3059973,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC1=CSC=C1,DTXSID30602213,,
CC(=C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID3067574,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID3071351,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CS1,DTXSID30775956,,
COC1=CC=CC=C1SC(F)(F)C(F)C(F)(F)F,DTXSID30841281,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID30881086,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,DTXSID30892354,,
CC(=O)SCCC(F)(C(F)(F)F)C(F)(F)F,DTXSID30896332,,
CCCCSC1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID30896413,,
CCCS(=O)C1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID30896433,,
CCCS(=O)(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID30896438,,
OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID30904749,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,DTXSID401019145,,
[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID401019226,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID401022126,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOS(=O)(=O)C(F)(F)F,DTXSID401022283,,
CC1=C(C=C(S1)C1=CC=C(C=O)C=C1)C1=C(C2=C(C)SC(=C2)C2=CC=C(C=O)C=C2)C(F)(F)C(F)(F)C1(F)F,DTXSID401022352,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)COS(=O)(=O)C1=CC=C(C)C=C1,DTXSID401022645,,
CS(=O)(=O)CC(F)(F)C(F)F,DTXSID401022940,,
FC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,DTXSID401023148,,
CSC(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,DTXSID401023629,,
CCS(=O)(=O)C(F)(F)C(F)(F)F,DTXSID401026685,,
FC(F)(F)CSSC(F)(F)C(F)(F)F,DTXSID401026778,,
FC(F)(F)C(F)(CCCCCCS)C(F)(F)F,DTXSID401026916,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CCOC(=O)C=C,DTXSID401027657,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID401032284,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)C(F)(F)F,DTXSID401032327,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID401032377,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID401034604,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401034628,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401034654,,
OS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401034747,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID401034797,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401034816,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401034828,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401034830,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,DTXSID401034947,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1(F)F,DTXSID401034959,,
OS(=O)(=O)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID401035202,,
OS(=O)(=O)OC(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)(F)C(F)(F)F,DTXSID401035214,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401035288,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401035569,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401035571,,
OC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401035852,,
OC(CC(O)=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401036086,,
OC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401036179,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)F,DTXSID401036298,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401036329,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401036529,,
OC(CSC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID401036543,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401103352,,
FC(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID401215872,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C=C,DTXSID401336652,,
OC(=O)C=C(S)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401352202,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)C(F)(F)OC(F)=C(F)F,DTXSID401357488,,
OC(=O)C(F)(OC(F)(F)C(F)(OC(F)=C(F)F)OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID401357490,,
FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CSC2=CC=CC=C12,DTXSID40292124,,
CC1=CC=CC=C1OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40330474,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)F,DTXSID40379767,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40190398,,
FC(F)(OCC=C)C(F)(F)S(F)(=O)=O,DTXSID40381986,,
OC(=O)CSC(F)(F)C(F)(F)C(F)(F)F,DTXSID40392097,,
FC(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID40446988,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C=C,DTXSID40466747,,
OC(=O)C(F)(F)OC(F)(F)C(F)(F)S(O)(=O)=O,DTXSID40527009,,
CC(=O)C(C(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=CO1)C(C)=O,DTXSID40529609,,
FC(C(F)(F)C(F)S(F)(=O)=O)S(F)(=O)=O,DTXSID40529780,,
OC1=CC=C(SCC(F)(F)C(F)F)C=C1,DTXSID40533680,,
OC(=O)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID40546710,,
OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40571648,,
COC(=O)C1=CC(=CC=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40575045,,
FC(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CS1,DTXSID40588675,,
FC(F)(C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID40614988,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,DTXSID40781806,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C(=CC1=CC=CC=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40795347,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=C(SC=C1)C1=C(C=CS1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40804004,,
FC(F)(F)C(F)(F)C(F)(F)C(=O)OCC1=CSC=C1,DTXSID40826089,,
CC1=CC=C(C=CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID40833359,,
CCCCC1=CSC(=C1)C1=C(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=CS1,DTXSID40844586,,
FC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F)C(F)(F)F,DTXSID40863318,,
FC(=O)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,DTXSID40880202,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,DTXSID40880388,,
[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID40880949,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)F,DTXSID40892264,,
OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)C=C1,DTXSID40893453,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CS1,DTXSID40895972,,
CC1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID40896040,,
FC1=CC=C(C=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40896141,,
CCC(C)SC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID40896404,,
CCC1=C(SC(C)(C)C)C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID40896409,,
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)C(C)C,DTXSID40896424,,
CC(C)CS(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID40896429,,
CCCCS(=O)(=O)C1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID40896449,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40896722,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40904573,,
OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F)C(F)(F)F,DTXSID40904750,,
OS(=O)(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,DTXSID40904755,,
FC1(F)SSC2C3CCC(C3)C2C1(F)F,DTXSID40907605,,
OS(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501019148,,
[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID501019229,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)=C(F)C(F)(F)F,DTXSID501022129,,
FC(F)=C(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID501023577,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID501026707,,
CC(OS(=O)(=O)C(F)(F)C(F)(F)F)OS(=O)(=O)C(F)(F)C(F)(F)F,DTXSID501026864,,
FC(F)(F)C(F)(F)CCOS(=O)(=O)C(F)(F)F,DTXSID501026921,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,DTXSID501032594,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)C(F)=C(F)C(F)(F)F,DTXSID501032601,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501033485,,
OS(=O)(=O)C1=CC(OC(F)(F)C(F)C(F)(F)F)=C(OC(F)(F)C(F)C(F)(F)F)C(OC(F)(F)C(F)C(F)(F)F)=C1,DTXSID501033578,,
OC(CC(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID501034483,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)F,DTXSID501034619,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)F,DTXSID501034621,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501034633,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501034657,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501034833,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)F)C1(F)F,DTXSID501034952,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)C(F)(F)C(F)(F)F,DTXSID501035029,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501035112,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501035548,,
OS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501035750,,
OC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501035855,,
CCC1=C(SC(C)C)C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID50896399,,
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)C(C)(C)C,DTXSID50896430,,
OOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50896697,,
OC(CC(O)=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501036091,,
OCC(SCCC(O)=O)C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501036227,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501036308,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)F,DTXSID501036477,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)F,DTXSID501047321,,
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C1=CC=CC=C1,DTXSID501158067,,
FC(F)(F)C(F)(F)C(F)(F)CS,DTXSID501279580,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID501335695,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,DTXSID501336162,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID501336205,,
OC(=O)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID501336243,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,DTXSID501336562,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID501336655,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID501348290,,
FOS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)F,DTXSID501348371,,
CSC1=CC=C(C=C1)[C@H]1OC[C@@]2(C)[C@@H](CC[C@@]2(O)C(F)(F)C(F)(F)F)[C@@H]2CCC3=CC(=O)CCC3=C12,DTXSID501348571,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID501352667,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,DTXSID501355542,,
[H]C(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID501357574,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID5027140,,
CC(S)=CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID50276399,,
OC(=O)CSC(CC(O)=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50301791,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50306049,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID50379733,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,DTXSID50379814,,
FC(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)S(F)(=O)=O,DTXSID50380829,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50382065,,
OC(=O)C1=CC=C(SC(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID50398409,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O\C1=C\CCCCCC1,DTXSID50420375,,
FC(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)C=C,DTXSID50449400,,
FC(F)(F)C(F)(F)CCCS,DTXSID50456573,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCSCCCC(F)(F)C(F)(F)F)[C@@]21[H],DTXSID50462159,,
OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID50508304,,
CC1=CC=C(SC(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID50510280,,
FC(F)(F)C(F)(F)C(F)(F)SCC1=CC=CC=C1,DTXSID50512406,,
OS(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)F,DTXSID50515851,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)SC1=CC=CC=C1,DTXSID50528481,,
CSC(F)(F)C(F)(F)C(O)=O,DTXSID50536980,,
CCSC(F)(F)C(F)(F)C(F)=O,DTXSID50543518,,
OS(=O)(=O)C(CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID50549378,,
FC(C(F)(F)C(F)(F)C(F)S(F)(=O)=O)S(F)(=O)=O,DTXSID50557352,,
FC(F)C(F)(F)C(F)(F)C(F)(F)CS(=O)(=O)CC1=CC=CC=C1,DTXSID50572121,,
